sku,asin,fnsku,name,category,product_category,sub_category,moq,lead_time_days,cogs,units_per_box,dimensions,weight_kg,cbm,is_active,amazon_active,noon_active,country,saddl_id
010292-BF03New,B0CFYBT1JL,X001UXG3QT,Raymond Home King Double Flat Sheet - 100% Pure Cotton Flat Sheet 104 TC Flat Bed Sheets - Easy Care Machine Washable 1 Queen Flat Sheets With 2 Pillow Covers - (224 X 254 Cm) Light Blue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010390-BF01,B0BVMXY4HL,X001RAXYQ7,Raymond Home King Flat Sheet 274x274x115 Cm 010390-Bf01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010390-BF01New,B0CFYCLTD8,X001UXG1YX,"Raymond Home King Flat Sheet Super Soft 120 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Light Pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010390-BF02,B0BVMZ8W6D,X001RAXZZR,Raymond Home King Flat Sheet 274x274x115 Cm 010390-Bf02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010390-BF02New,B0CG95BLBH,X001UXG3R3,"Raymond Home King Flat Sheet Super Soft 120 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Blue & White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010390-BF03,B0BVMYTDQT,X001RAY001,Raymond Home King Flat Sheet 274x274x115 Cm 010390-Bf03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010390-BF03New,B0CFY9BM2C,X001UXDUL5,"Raymond Home King Flat Sheet Super Soft 120 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Purple",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010392-BF01,B0BVMXY19R,X001RAXYQR,Raymond Home King Flat Sheet 274x274x115 Cm 010392-Bf01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010392-BF01New,B0CFY8VY7G,X001UXIC27,"Raymond Home King Flat Sheet Super Soft 120 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Navy Blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010392-BF02,B0BVMYCTTC,X001RASYV7,Raymond Home King Flat Sheet 274x274x115 Cm 010392-Bf02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010392-BF02New,B0CFY956JD,X001UXIC1D,"Raymond Home King Flat Sheet Super Soft 120 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Maroon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010392-BF03,B0BVMZ31YD,X001RAXYSP,Raymond Home King Flat Sheet 274x274x115 Cm 010392-Bf03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010392-BF03New,B0CG92R9YK,X001UXG20B,"Raymond Home King Flat Sheet Super Soft 120 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Green & Pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010393-BF01,B0BVMYPKTF,X001RAY01P,Raymond Home King Flat Sheet 274x274x115 Cm 010393-Bf01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010393-BF01New,B0CFY9QCYX,X001UXDUKV,"Raymond Home King Flat Sheet Super Soft 120 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Brick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010393-BF02,B0BVMYRLHY,X001RAXYRV,Raymond Home King Flat Sheet 274x274x115 Cm 010393-Bf02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010393-BF02New,B0CFY87JKL,X001UXG1ZR,"Raymond Home King Flat Sheet Super Soft 120 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010393-BF03,B0BVMZHYQW,X001RASYUD,Raymond Home King Flat Sheet 274x274x115 Cm 010393-Bf03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010393-BF03New,B0CG9LY1Z7,X001ULXZOJ,"Raymond Home King Flat Sheet Super Soft 120 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Blue & White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010394-BF01,B0BVMZ9ZTG,X001RAXYS5,Raymond Home King Flat Sheet 274x274x115 Cm 010394-Bf01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010394-BF01New,B0CG953J45,X001UXG3Q9,"Raymond Home King Flat Sheet Super Soft 120 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases light Green",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010394-BF02,B0BVMXSNC3,X001RAY01Z,Raymond Home King Flat Sheet 274x274x115 Cm 010394-Bf02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010394-BF02New,B0CG97Y75Y,X001UXIC1N,"Raymond Home King Flat Sheet Super Soft 120 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Peach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010394-BF03,B0BVMXWZQ3,X001RAXYSF,Raymond Home King Flat Sheet 274x274x115 Cm 010394-Bf03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010394-BF03New,B0CG96FZXK,X001UXIC0T,"Raymond Home King Flat Sheet Super Soft 120 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Light Blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010397-BF01,B0BVMX9T28,X001RAY029,Raymond Home King Flat Sheet 274x274x115 Cm 010397-Bf01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010397-BF01New,B0CG95HJ6Q,X001UXG1Z7,"Raymond Home King Flat Sheet Super Soft 120 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Blue + Gold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010397-BF02,B0BVMYPYPC,X001RASYUN,Raymond Home King Flat Sheet 274x274x115 Cm 010397-Bf02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010397-BF02New,B0CG96WQZR,X001UXG201,"Raymond Home King Flat Sheet Super Soft 120 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Rust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010397-BF03,B0BVMY9BFD,X001RAT06P,Raymond Home King Flat Sheet 274x274x115 Cm 010397-Bf03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010397-BF03New,B0CG98CZMH,X001UXIC13,"Raymond Home King Flat Sheet Super Soft 120 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Yellow + Pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010399-BF01,B0BVMXY19W,X001RAT065,Raymond Home King Flat Sheet 274x274x115 Cm 010399-Bf01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010399-BF01New,B0CG94YCSL,X001UXG3QJ,"Raymond Home King Flat Sheet Super Soft 120 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Blue + White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010399-BF02,B0BVMWF5RQ,X001RAXYRL,Raymond Home King Flat Sheet 274x274x115 Cm 010399-Bf02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010399-BF02New,B0CG95Q327,X001UXG3RX,"Raymond Home King Flat Sheet Super Soft 120 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Green+White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010399-BF03,B0BVMYCGPH,X001RAY01F,Raymond Home King Flat Sheet 274x274x115 Cm 010399-Bf03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010399-BF03New,B0CFYB3WFR,X001UXDULF,"Raymond Home King Flat Sheet Super Soft 120 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Yellow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010403-BF01,B0BVMZQPDN,X001RAT06Z,Raymond Home King Flat Sheet 274x274x115 Cm 010403-Bf01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010403-BF01New,B0CFYCLG3X,X001UXIC1X,"Raymond Home King Flat Sheet Super Soft 120 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010403-BF02,B0BVMWQZ7J,X001RAY02T,Raymond Home King Flat Sheet 274x274x115 Cm 010403-Bf02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010403-BF02New,B0CFY9H42R,X001UXG1ZH,"Raymond Home King Flat Sheet Super Soft 120 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010403-BF03,B0BVMY34SL,X001RAT07J,Raymond Home King Flat Sheet 274x274x115 Cm 010403-Bf03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010403-BF03New,B0CFY7DWB7,X001UXDUM9,"Raymond Home King Flat Sheet Super Soft 120 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Green",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010933-BF01,B0BVMYJNP2,X001RAT079,Raymond Home King Flat Sheet 274x274x115 Cm 010933-Bf01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010933-BF01New,B0CFY9PSK2,X001UXG3TV,"Raymond Home King Flat Sheet Super Soft 140 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Brick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010933-BF02,B0BVMY4M6T,X001RASYUX,Raymond Home King Flat Sheet 274x274x115 Cm 010933-Bf02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010933-BF02New,B0CG9C9LST,X001UXG3TL,"Raymond Home King Flat Sheet Super Soft 140 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Purple & White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010933-BF03-N,B0CZ5D9BGH,X001ZWYR3B,Raymond Home King Flat Sheet Bedsheet 140 Thread Count Luxirious Mercerised 100% Long Staple Cotton Bedding Printed Percale Finish Bed Linen with 2 Pillow Case - White & Pink (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010936-BF01,B0BVMYM9KQ,X001RAY02J,Raymond Home King Flat Sheet 274x274x115 Cm 010936-Bf01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010936-BF01New,B0CFYBFSFX,X001UXDUMT,"Raymond Home King Flat Sheet Super Soft 140 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Mustard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010936-BF03,B0C2ZPC8RL,X001RLQXQJ,"Raymond Home King Flat Sheet 274X274 Cm, 46X69 (2)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010936-BF03New,B0CG9M8QHM,X001ULWPPT,"Raymond Home King Flat Sheet Super Soft 140 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Grey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010938-BF01,B0BVMWWQ3H,X001RASYVH,Raymond Home King Flat Sheet 274x274x115 Cm 010938-Bf01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010938-BF01New,B0CG9PTW7D,X001ULUDLR,King Double Flat Sheet - 100% Pure Cotton Flat Sheet (300 TC) Easy Care Machine Washable 1 King Flat Sheets With 2 Pillow Covers - (274 X 274 Cm) Blue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010938-BF02,B0BVMYKKW5,X001RAT07T,Raymond Home King Flat Sheet 274x274x115 Cm 010938-Bf02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010938-BF02New,B0CFYCQLXX,X001UXIC4Z,"Raymond Home King Flat Sheet Super Soft 140 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010938-BF03,B0BVMXHSQ5,X001RAXYSZ,Raymond Home King Flat Sheet 274x274x115 Cm 010938-Bf03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010938-BF03New,B0CFY9Z7BJ,X001UXDUND,"Raymond Home King Flat Sheet Super Soft 140 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Purple",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010945-BF01,B0BVMYCZXP,X001RASYU3,Raymond Home King Flat Sheet 274x274x115 Cm 010945-Bf01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010945-BF01New,B0CFY97FF4,X001UXG3UF,"Raymond Home King Flat Sheet Super Soft 140 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Orange",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010945-BF02,B0BVMYGHQV,X001RAT06F,Raymond Home King Flat Sheet 274x274x115 Cm 010945-Bf02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010945-BF02New,B0CFYDNRKT,X001UXIC59,"Raymond Home King Flat Sheet Super Soft 140 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011028-BF01,B0CZC9S3YN,X001ZX02YX,Raymond Home King Flat Sheet Bedsheet 200 Thread Count Luxirious 100% Long Staple Cotton Bedding Printed Sateen Percale Bed Linen with 2 Pillow Case - Pink (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011028-BF02,B0CZC2MMRJ,X001ZWRFSP,Raymond Home King Flat Sheet Bedsheet 200 Thread Count Luxirious 100% Long Staple Cotton Bedding Printed Sateen Percale Bed Linen with 2 Pillow Case - Blue (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011029-BF03,B0CZBTXPKP,X001ZWYR63,Raymond Home King Flat Sheet Bedsheet 200 Thread Count Luxirious 100% Long Staple Cotton Bedding Printed Sateen Percale Bed Linen with 2 Pillow Case - Blue (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011030-BF01,B0CZC4FWLZ,X001ZX04TV,Raymond Home King Flat Sheet Bedsheet 200 Thread Count Luxirious 100% Long Staple Cotton Bedding Printed Sateen Percale Finish Bed Linen with 2 Pillow Case - Purple (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011030-BF02,B0CZCBTGN3,X001ZWRFSZ,Raymond Home King Flat Sheet Bedsheet 200 Thread Count Luxirious 100% Long Staple Cotton Bedding Printed Sateen Percale Bed Linen with 2 Pillow Case - Blue (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011030-BF03,B0CZBYLJGB,X001ZWYR5T,Raymond Home King Flat Sheet Bedsheet 200 Thread Count Luxirious 100% Long Staple Cotton Bedding Printed Sateen Percale Bed Linen with 2 Pillow Case - Levender (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011045-BF01,B0BVMWRC3T,X001RAXYUD,Raymond Home King Fitted Sheet 198x183x135 Cm 011045-Bf01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011045-BF03,B0BVMYJBBD,X001RAY03X,Raymond Home King Fitted Sheet 198x183x135 Cm 011045-Bf03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011046-BF01,B0BVMY1JJB,X001RAXYT9,Raymond Home King Fitted Sheet 198x183x135 Cm 011046-Bf01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011046-BF02,B0BVMZ2TR5,X001RAT083,Raymond Home King Fitted Sheet 198x183x135 Cm 011046-Bf02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011046-BF03,B0BVMY87SK,X001RAY033,Raymond Home King Fitted Sheet 198x183x135 Cm 011046-Bf03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011050-BF01,B0BVMYY4VZ,X001RAXYU3,Raymond Home Queen Fitted Sheet 198x152x125 Cm 011050-Bf01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011050-BF01_New,B0CH8J2QGK,X001UXG20L,"Raymond Home Queen Size Pure Combed Cotton Bed Sheet with Super Soft Pillow Case 210 Thread Count Luxury Breathable and Skin Friendly (152x198+30 cm, 50x75 cm)(Fitted Sheet, 2 Pillow Case)- Gold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011050-BF02,B0BVMZD7B4,X001RASYWV,Raymond Home Queen Fitted Sheet 198x152x125 Cm 011050-Bf02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011050-BF02_New,B0CH8K189J,X001UXG21P,"Raymond Home Queen Size Fitted Sheet Super Soft 210 TC Pure Cotton (152x198+30 cm, 50x75 cm) Fitted sheet & 2 PillowCases| Blue + White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011050-BF03,B0CZ5DWCPW,X001ZX04TL,Raymond Home Queen Fitted Sheet Bedsheet 152 Thread Count Mercerised 100% Cotton Bedding Printed Pre Shrunk Percale Finish Skin Safe Bed Linen and 2 Pillow Case - (152 * 198 + 30 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011051-BF01,B0BVMYP44X,X001RASYWB,Raymond Home Queen Fitted Sheet 198x152x125 Cm 011051-Bf01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011051-BF01_New,B0CH8JNYVY,X001UXG3UZ,"Raymond Home Queen Size Fitted Sheet Super Soft 210 TC Pure Cotton (152x198+30 cm, 50x75 cm) Fitted sheet & 2 PillowCases| Green",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011051-BF02,B0BVMZ1R35,X001RAXYTJ,Raymond Home Queen Fitted Sheet 198x152x125 Cm 011051-Bf02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011051-BF02_New,B0CH8JN9L1,X001UXIC4P,"Raymond Home Queen Size Pure Combed Cotton Bed Sheet with Soft Pillow Case 210 Thread Count Luxury Breathable and Skin Friendly (152x198+30 cm, 50x75 cm)(Fitted Sheet, 2 Pillow Case)- Pink + Gold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011051-BF03,B0BVMYM9KN,X001RAT08D,Raymond Home Queen Fitted Sheet 198x152x125 Cm 011051-Bf03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011051-BF03_New,B0CH8LPKK2,X001UXIC45,"Raymond Home Queen Size Pure Combed Cotton Bed Sheet with Super Soft Pillow Case 210 Thread Count Luxury Breathable and Skin Friendly (152x198+30 cm, 50x75 cm)(Fitted Sheet, 2 Pillow Case)- Royal Blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011053-BF01,B0BVMZ1S9L,X001RAT08X,Raymond Home Queen Fitted Sheet 198x152x125 Cm 011053-Bf01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011053-BF01_New,B0CH8KMCVF,X001UXG3U5,"Raymond Home Queen Size Pure Combed Cotton Bed Sheet with Super Soft Pillow Case 152 Thread Count Luxury Breathable and Skin Friendly (152x198+30 cm, 50x75 cm)(Fitted Sheet, 2 Pillow Case)- Pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011053-BF02,B0CZ5PFW4F,X001ZX02Z7,Raymond Home Queen Fitted Sheet Bedsheet 152 Thread Count Mercerised 100% Cotton Bedding Printed Pre Shrunk Percale Finish Skin Safe Bed Linen and 2 Pillow Case - (152 * 198 + 30 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011053-BF03,B0BVMZ1861,X001RASYX5,Raymond Home Queen Fitted Sheet 198x152x125 Cm 011053-Bf03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011053-BF03_New,B0CH8JW4VQ,X001UXG215,"Raymond Home Queen Size Fitted Sheet Super Soft 152 TC Pure Cotton (152x198+30 cm, 50x75 cm) Fitted sheet & 2 PillowCases| Blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011059-BF01,B0BSS2G44D,X001RAT097,Raymond Home King Flat Sheet 274x274x145 Cm 011059-Bf01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011059-BF01New,B0CFYBXF8T,X001UXIC5J,King Double Flat Sheet - 100% Pure Cotton Flat Sheet (300 TC) Flat Bed Sheets - Easy Care Machine Washable 1 King Flat Sheets With 2 Pillow Covers - (274 X 274 Cm) Yellow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011059-BF02,B0BSS2LYKV,X001RAY047,Raymond Home King Flat Sheet 274x274x145 Cm 011059-Bf02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011059-BF02New,B0CG9DR56J,X001UXDUO7,"Raymond Home King Flat Sheet Super Soft 200 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases| Red & Grey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011065-BF01,B0BSS2LM8Q,X001RAT09H,Raymond Home King Flat Sheet 274x274x145 Cm 011065-Bf01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011065-BF01New,B0CG964NWL,X001UXDUNN,"Raymond Home King Flat Sheet Super Soft 200 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases| Pink & Green",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011065-BF03,B0BSS1FHTW,X001RAY04H,Raymond Home King Flat Sheet 274x274x145 Cm 011065-Bf03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011065-BF03New,B0CFYDBG5M,X001UXG21F,"Raymond Home King Flat Sheet Super Soft 200 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases| Blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011066-BF01,B0BSS24266,X001RLZVRV,Raymond Home Crystal 200TC 100% Cotton King 1 Double Bedsheet with 2 Pillows Cover,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
011066-BF01New,B0CG9NGB8N,X001UXDUNX,"Raymond Home King Flat Sheet Super Soft 200 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases| Pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
